ddb_g,AX4L846F_avr_00h,AX4L846F_avr_04h,AX4L846F_avr_08h,AX4L846F_avr_12h,AX4L846F_avr_16h,AX4L846F_avr_20h,B1.L846F_avr_00h,B1.L846F_avr_04h,B1.L846F_avr_08h,B1.L846F_avr_12h,B1.L846F_avr_16h,B1.L846F_avr_20h,
DDB_G0284487,1.295325851,6.297523388,4.54090617,2.604724692,2.784261922,3.593766208,1.228502124,3.577601814,5.045992123,3.818248772,3.571997901,4.924237626,
DDB_G0284489,1.72118089,6.070568548,20.19400897,14.32215247,11.72435781,14.44247206,1.158519033,3.60305572,12.92547834,19.2250729,14.29407667,17.37993577,
DDB_G0284491,0.765257842,1.033114013,0.343908809,0.308980145,0.187367477,0.158022673,0.654332549,1.583381644,0.793406343,0.552243632,0.294701738,0.289372419,
DDB_G0284493,36.85197599,19.52700962,7.896232595,6.715534421,5.278074409,3.966444964,41.32602724,25.6878779,16.13446206,12.89447902,13.93033669,8.527614167,
DDB_G0284495,98.14208389,59.87019097,69.81247686,71.27036665,52.16048505,44.44550586,107.5107171,57.58028526,59.09497568,67.82441842,65.3887991,49.54728142,
DDB_G0284497,2.326246812,0.818158287,0.718316874,0.781301215,0.506286832,0.633410494,3.433752972,1.762991693,2.763952165,0.919237263,0.9683778,0.553169645,
DDB_G0284499,12.90337968,12.84414766,11.47083785,55.22353143,35.74598695,19.61230502,13.33078239,20.50949673,15.28080842,20.4050552,37.37035997,15.43094182,
DDB_G0284501,2.54322761,7.784621677,15.23094234,14.48411483,21.13156097,15.92754617,2.217322083,6.621122266,8.974128851,16.0616008,14.14353667,12.71566507,
DDB_G0284503,24.62674648,40.8219887,33.90382164,28.32023875,20.53475596,17.0969724,20.37125335,32.05893913,33.68144788,36.58229876,23.74484246,19.63878669,
DDB_G0284505,3.636829041,33.64309361,64.12113861,51.56716794,44.18044432,41.68133026,2.137909217,19.26170786,37.82247548,52.28661304,37.26218196,37.27940671,
DDB_G0284507,4.302317427,5.522397839,4.529523465,4.68844498,3.657679844,3.945559209,4.629689599,5.048711259,4.829838859,4.997298329,4.517167349,3.501399949,
DDB_G0284511,49.93023372,22.71885242,18.59100866,4.27454485,3.232605454,2.631240687,36.90989321,30.33942164,41.60406345,15.53719278,5.614864005,4.362336728,
DDB_G0284513,2.13914716,8.878853218,11.07922277,11.046446,14.69696567,12.74569888,1.562790125,6.137182367,9.529039417,13.65262979,9.872814134,10.89787349,
DDB_G0284515,5.582193823,4.564001191,7.219555005,4.440249617,2.428995925,1.582818586,5.632802043,4.50045879,5.401729263,5.135065664,2.88401706,1.681325019,
DDB_G0284517,259.1696512,215.3915458,561.172316,210.9627572,113.868837,85.53490857,300.3214376,169.4456733,455.3627942,280.4400527,156.1844085,112.2595274,
DDB_G0284519,3.735592497,4.034211475,2.299923334,18.65297402,14.5803758,6.861101865,6.664333334,7.469577062,6.140091526,5.692486685,15.6173551,8.908423026,
DDB_G0284521,7.741278538,4.767282661,1.362093392,0.603835206,0.371323919,0.290062741,7.454853298,3.477773668,2.063035865,1.076140315,0.551622553,0.668439411,
DDB_G0284523,0.330715076,10.41849768,4.201662094,2.015230408,1.746162424,1.011481152,0.134222019,2.174837461,3.958299195,3.533802259,1.504306301,1.588211757,
DDB_G0284525,1.505332485,3.427756851,7.817075432,20.36485103,16.12628064,14.69709229,0.797717356,2.506815047,5.031165658,10.48370107,13.31772313,11.44030772,
DDB_G0284527,0.447086149,0.399553004,127.2695657,11.10752495,2.71878532,3.342881735,0.090515064,0.498333708,35.24393385,32.37355645,6.177575883,4.219578084,
DDB_G0284529,1.939705422,1.289034646,172.5314258,7.247490261,2.834090132,3.956146904,0.313786234,0.591814844,108.9411679,31.16725033,4.243510308,7.470204513,
DDB_G0284531,0,1.565139794,12.35637989,9.821701086,31.47126458,28.13141758,0.068633267,0.303666006,5.771359896,6.74989982,39.87617375,11.75974694,
DDB_G0284533,3356.270323,3161.161367,1487.90014,587.8954206,331.5230418,228.4798618,2329.011656,3170.239275,2443.175997,1203.668811,850.3105035,642.0220332,
DDB_G0284535,20.00725925,61.41963857,50.07209381,23.56092907,9.717898277,7.359699627,17.74523847,135.0728512,66.03486181,25.62875252,13.51908075,14.61183146,
DDB_G0284537,5.920319935,16.77317004,72.62545792,75.83597899,57.98456231,50.90266136,6.581186176,11.66245389,11.54491944,39.97275385,41.66784383,24.62425874,
DDB_G0284539,4.038883778,4.136666696,1.423142024,3.271343894,3.305538349,4.331314596,3.337134614,6.75681393,3.522351254,3.214736181,2.376715568,4.135233179,
DDB_G0284541,0.085964307,0.177301414,1.14542066,2.48505408,2.622869569,2.785111512,0,0,0.531161594,1.759178886,2.276767546,2.424499542,
DDB_G0284545,2.293202151,4.759389352,1.487168966,1.227826028,2.082399005,2.14494646,2.658317227,6.745200684,2.760549928,1.947429499,2.270837974,3.489817545,
DDB_G0284547,766.4706656,69.85887775,25.04356118,13.79268022,17.00404594,10.77038604,888.008119,97.63025082,59.76273442,29.18277039,20.17702183,20.164368,
DDB_G0284549,1203.283864,44.00577334,23.2502978,13.23493602,22.02488313,7.040663988,1741.502687,160.6468686,55.82785397,20.20860353,15.06123892,15.38960591,
DDB_G0284551,4.062213945,15.52543225,25.68090075,29.21713105,27.60053056,26.45038531,2.836291195,12.86951716,19.15904184,27.72858519,27.21676505,22.13109995,
DDB_G0284553,177.9480911,160.9035549,497.5582896,250.768894,141.632603,118.7138746,188.2857336,139.3185244,387.8684387,298.8570769,199.4441614,131.9007543,
DDB_G0284555,47.12037842,26.71711863,30.34259314,30.10044143,26.48396246,23.4451906,37.77535412,24.98185242,28.42059916,27.86037376,26.98227657,23.38239396,
DDB_G0284557,10.36538319,6.662410897,2.631671082,2.411102506,1.532953941,2.120004886,10.95376809,8.913654783,4.362126078,3.32640254,3.024845023,2.917877581,
DDB_G0284559,0.390371195,4.972264716,35.22110354,3.551588816,2.46899578,1.895148607,0.154885728,0.709021557,34.29761786,16.03218352,3.061051334,5.062664279,
DDB_G0284561,0.365088003,1.750242698,0.512343966,0.444964562,0.335995462,0.163451027,0.399790399,2.712841408,0.875851119,0.607002998,0.658768092,0.262246017,
DDB_G0284563,33.72491774,32.91788588,36.29171148,37.77377162,34.58470887,35.9539222,29.22211603,29.82105712,34.85371456,37.26962653,36.95886445,37.32039879,
DDB_G0284565,3.12301302,18.23182342,7.963624051,3.170078988,2.885005307,2.21375482,4.660784295,16.9240609,13.41411341,10.2463836,5.359727108,4.685728274,
DDB_G0284567,17.73111402,34.97416084,30.52196082,60.32903225,89.02298838,99.16630957,18.42734679,35.77523212,31.11295219,48.70091706,65.19472403,81.94990711,
DDB_G0284569,0.069920527,0.272921987,0.398283436,0.607934403,0.802101501,1.321806699,0.080261599,0.150188083,0.17819645,0.40075493,0.860444661,1.219150045,
DDB_G0284571,33.29967503,39.29306809,36.01670499,21.3964459,18.61786634,15.95849427,40.07844941,27.67314766,39.37865613,29.77872289,24.24632597,22.92612758,
DDB_G0284573,14.63398839,15.22663596,15.50818549,18.55096516,15.28044871,13.27177792,14.12356935,11.33905523,13.57991686,14.47279457,17.13219957,14.05522736,
DDB_G0284575,46.27691726,22.42636288,9.972169815,6.524933425,4.925386931,3.790982801,27.64622708,25.10145269,14.0677167,13.16160957,7.27509149,6.062107827,
DDB_G0284577,17.30858206,27.03987617,36.80285718,32.89844525,28.89206779,28.49453876,14.74136876,19.63471101,29.07312939,33.90914268,27.26627176,28.44737906,
DDB_G0284579,42.65130423,46.90869024,27.79632928,106.0670418,115.7874903,113.2084979,30.40574714,50.93871151,36.60882693,42.30938058,89.09479071,93.51646492,
DDB_G0284581,2.76977807,1.79250042,2.20973954,1.987606592,1.149613108,0.764051744,2.229443572,1.610604189,1.880116119,1.753727093,1.784955136,1.266570578,
DDB_G0284583,128.4065589,184.2793284,138.9945196,95.21396414,59.79219927,40.71619554,81.4277327,133.2194022,129.3248972,127.9977594,65.50036886,42.96939627,
DDB_G0284585,0.013882281,0.049195224,0.014847441,0.094507659,0.060563357,0.100925913,0.029069168,0.02941823,0,0.016553635,0.011112611,0.023327322,
DDB_G0284587,5.021918147,4.175124013,4.125212768,4.725330821,4.76996941,3.497247709,5.018471654,3.625325896,3.983686196,4.538748153,4.64997054,3.600762049,
DDB_G0284589,10.93134255,10.14739795,9.859064648,4.350031707,2.800971891,3.801616461,15.54100938,10.26952259,12.44844861,8.997970397,5.290310972,4.93281723,
DDB_G0284591,4.431851457,3.464855378,4.021624529,28.4390862,41.49706393,37.10716782,2.405160024,2.717998497,2.615921166,9.310828899,37.28253238,34.01709172,
DDB_G0284597,100.3814661,55.89734733,53.43726336,27.60784669,21.95352788,16.69051118,114.137702,54.98304928,54.09796084,44.24615758,33.33085114,21.04195509,
DDB_G0284599,7.004652577,18.71340367,26.69118066,33.32629231,32.55707942,27.31980074,5.211336948,11.39930065,18.9887049,29.20209589,26.08815768,24.76290381,
DDB_G0284601,108.2668019,99.99203345,81.31790776,75.97502466,63.09273605,63.66511752,105.2616353,91.47862317,85.8114431,91.61862216,64.21840896,66.66213596,
DDB_G0284603,1.370460845,2.456521036,2.044739227,3.160620919,2.12162205,1.785556051,2.117274109,1.963326092,1.984631767,2.5121851,2.769478607,2.57306558,
DDB_G0284605,157.1994676,252.1178501,610.7869332,646.1786526,337.4079526,375.6998113,160.0668472,215.1249924,451.7630249,541.7588608,461.9245421,406.3981013,
DDB_G0284609,0,0,0.354054352,0,0,0,0,0,0,0,0,0,
DDB_G0284611,16.62936287,59.49355024,45.04774889,94.19977131,78.58531758,72.90009298,19.38314302,47.94021789,38.9807061,58.83303391,57.73122562,54.3333804,
DDB_G0284613,7.970276957,23.41785931,169.0039256,3373.392641,6069.621472,4203.977983,4.956665036,6.220921587,31.91815712,522.3617031,3027.337434,2456.064842,
DDB_G0284615,0.256007768,2.386395181,1.859054902,1.887419829,1.406186001,1.655290634,0.27657982,4.088697479,0.981434186,2.601042451,4.695668022,2.194523752,
DDB_G0284617,4.703072963,12.81645729,23.00069839,30.4699991,49.66381675,55.26829239,5.404738269,11.12386454,13.82296852,21.19886464,48.62987906,53.09416354,
DDB_G0284619,42.33824522,221.8946197,165.1070366,88.85541226,75.76736019,88.74600497,9.045043117,108.6597508,128.7768248,117.5354506,72.59823559,65.43434359,
DDB_G0284621,16.91600653,19.51836682,6.482699698,4.030510031,2.097651386,1.877783065,17.23689869,21.30647273,11.379201,10.20610276,4.412663801,3.666383916,
DDB_G0284623,1.240518908,0.603310111,2.419914826,138.6807016,28.32233341,40.98695543,0.081613578,0.169677347,0.603418901,13.53974263,83.35102852,26.36992909,
DDB_G0284625,8.944250408,5.02578042,3.953245259,3.874727094,1.759274449,1.818923881,9.74230381,12.40849903,8.148951291,6.524984435,6.624337204,4.606696526,
DDB_G0284627,13.82796996,21.86309075,41.88053178,36.05567236,38.27265318,28.42420434,17.23498166,14.63907989,23.94434124,39.57817775,35.37905146,26.56417646,
DDB_G0284629,184.2283797,30.75558454,6.532100605,4.652265203,7.724080091,7.246822274,186.0723717,31.1889737,10.18114051,4.439346655,5.132520086,5.632708356,
DDB_G0284631,84.64289714,21.85463533,11.35758163,3.059067757,3.932449839,3.237634988,62.92314393,25.8163994,32.60913866,7.490234768,3.116563464,3.342999267,
DDB_G0284633,5.44774955,7.844059677,7.330955953,6.543550587,6.971682334,5.838395863,5.409418541,8.601725362,6.800024709,9.032641051,7.509635464,6.594408667,
DDB_G0284635,3.074439609,1.817534528,2.546345155,18.24348892,77.42955149,52.59599232,2.265301523,1.84488221,1.15771999,2.297809127,20.53330014,23.14208301,
DDB_G0284637,2.53335646,3.109222674,2.483109926,1.80891134,1.773375519,1.799356745,1.482183432,2.597998553,1.899442825,1.983281771,1.58948736,1.400167309,
DDB_G0284639,0.098354263,0.285721604,0.240850645,0.354559055,0.181151308,0.300144475,0.013717094,0.435844929,0.091516818,0.080599059,0.23443593,0.249137254,
DDB_G0284641,4.468654783,3.543478801,1.317162618,2.166694857,2.97161752,2.904575714,3.617087264,5.124966841,2.460259898,1.739853235,3.818052519,3.971017293,
DDB_G0284643,77.52451586,22.1277466,22.11717634,57.00010218,71.54819506,76.87649993,66.4317537,24.05174448,39.77035672,37.22829639,64.70362027,77.56094168,
DDB_G0284645,41.34930173,183.8503211,97.47247685,46.51561486,60.42684379,44.74565464,13.84570126,101.7013554,118.2281197,86.10309724,48.56910823,39.14086758,
DDB_G0284647,0.648093316,0.792263032,8.806437895,7.225195333,6.486035116,7.2932439,0.211278548,0.131304379,3.706822657,7.198104882,6.89089314,4.099070076,
DDB_G0284649,2.605926837,7.701362937,3.31798683,4.592328382,4.864061501,6.281358146,3.226776265,9.69607551,7.768194356,4.986689729,9.285407675,10.47764639,
DDB_G0284651,39.43642031,24.76069171,32.99061766,27.70354668,33.39747873,48.04073752,50.7685241,24.90027153,41.34771038,29.64193564,19.58618438,30.83332115,
DDB_G0284655,10.50319079,35.93104048,13.55423167,5.007524254,4.197141301,4.245122736,8.713626837,32.87356965,16.70576402,10.74155057,5.431572638,5.120343225,
DDB_G0284657,5.736154585,8.657091262,3.450195499,3.515510565,1.697919092,1.439732508,6.564304946,10.82846871,5.676427746,3.676182076,3.824448354,2.710039375,
DDB_G0284659,0.211626173,0.345418813,31.86324999,20.44969022,4.039400001,6.134471713,0.058210539,0.10817761,10.46804198,32.46139894,12.2856523,6.485970826,
DDB_G0284661,16.35920043,29.2130753,66.44048663,65.01544064,47.86322908,58.14750606,19.39595294,20.17907841,50.08245325,77.7629681,60.52872455,69.15279281,
DDB_G0284663,10.13405284,5.782015398,2.417987474,1.940557064,1.297055176,0.929664296,8.812400525,8.074372362,4.295754514,4.259830939,1.474746322,1.52031654,
DDB_G0284665,0,0.208020797,0.08033377,0.251902854,0.486143127,0.400269224,0.168027459,0.211266161,0,0.212859624,0.394219867,0,
DDB_G0284667,6.922099861,5.230392498,6.767373931,6.285851212,5.990693021,4.373132234,8.360493334,5.262067676,6.423302007,7.725426218,5.807035058,3.835568821,
DDB_G0284669,318.008761,145.1844728,110.9830943,137.1579031,192.3029562,220.6468059,332.3348209,132.9273036,137.1674754,118.8272639,119.5012775,165.645357,
DDB_G0284671,786.4067578,652.4865893,109.6662563,50.89655115,38.63026358,24.71730992,583.7309578,947.3167768,185.1103548,121.2719889,114.9068841,49.00353161,
DDB_G0284673,0.228520563,0.508294326,0.076317082,0.421208771,0.152921867,0.181404089,0.067028294,0.212308971,0.069667326,0.149957663,0,0.067469278,
DDB_G0284675,1.265771529,2.299165891,1.783725359,155.984028,34.58673499,60.8350393,1.032361164,2.15560766,1.08322851,6.252361847,117.5213314,82.62635773,
DDB_G0284677,2.08455559,13.03846732,22.65642403,29.99021423,27.22629888,25.99872874,1.426047354,16.26142001,12.14741616,20.85502348,25.20028523,21.92002628,
DDB_G0284679,18.58599602,12.05134182,20.24647073,32.96512941,37.58874755,34.17799607,15.17404065,13.49291299,13.69855329,23.2298541,24.41394915,26.776979,
DDB_G0284681,259.6675492,129.8434267,173.3372493,158.6808215,127.3972624,125.7547479,304.2817949,151.2204364,180.1728157,176.4833024,166.5126474,146.9062587,
DDB_G0284683,0.036459298,0.118946997,0.108778254,8.249371491,20.55749765,67.53089217,0.012753392,0.007408162,0.026900063,0.17220781,12.5606907,27.08609898,
DDB_G0284685,14.17705556,17.93054739,31.21686939,31.57905971,30.45770108,24.62750641,20.67631672,20.92337696,25.56786689,30.21319216,35.9881016,32.59654118,
DDB_G0284687,3.559010839,7.191188391,7.580485082,7.902361915,3.201994982,2.383963047,7.194899812,6.983720543,10.45791228,8.646338034,5.120938544,3.246696108,
DDB_G0284689,1.580128387,1.545058295,0.720430839,0.698494523,1.219231666,1.274097428,1.698132735,1.967921367,1.010662886,0.828689979,1.017585952,1.040210663,
DDB_G0284691,52.22026979,178.6809785,52.09756969,47.86068877,67.03750422,98.44330917,54.53043154,144.3380562,85.85955911,47.9662691,62.74690843,53.82999985,
DDB_G0284693,452.1134887,235.9427458,207.9967281,149.6364548,101.9941289,77.73504125,591.8028446,264.0001396,241.2179153,183.2960455,165.7130827,114.4585299,
DDB_G0284695,4.835103203,5.095730701,5.393725305,7.021967017,6.33533241,4.993027039,2.268754088,5.114779206,4.918177001,5.938456274,6.45118693,4.82723746,
DDB_G0284697,94.43657417,19.99391168,10.89781207,11.5035087,5.888933377,4.17327514,105.0169304,26.40987261,13.5363972,18.32116105,12.13464249,7.778007856,
DDB_G0284699,93.51700398,59.56051947,33.91234825,20.29980419,16.20631668,18.77222283,80.99167382,98.85853184,48.3572037,55.16376048,27.17148624,20.50793938,
DDB_G0284701,33.48724676,18.0098373,11.61334648,3.361592488,2.54469963,2.526251035,37.06475555,16.7329212,13.87688398,7.681805667,4.132850265,3.461740771,
DDB_G0284705,250.4895522,116.7280491,55.92550555,61.91954721,41.57419779,36.52281157,311.3641444,130.2664799,83.87256564,81.08575398,56.11778028,43.05131013,
DDB_G0284707,0.960653701,0.545216927,1.26232602,7.846232378,9.028508632,22.04034144,0.375670243,0.856519754,0.3935809,0.854798934,2.308462869,9.153320958,
DDB_G0284713,4.684622518,6.472765621,2.653546396,2.283775219,1.882834005,1.642879626,4.576267354,5.139599963,3.722924915,2.757320743,2.955568108,1.82824402,
DDB_G0284719,3.93959042,8.25373966,12.0091595,12.78368059,13.75200158,12.37203296,2.860089833,5.256567363,8.976735361,9.73509227,9.392506722,10.58995432,
DDB_G0284721,21.02781493,45.45785578,26.33137585,29.03205144,54.49859461,50.03390066,19.85795471,33.01526776,34.20622531,41.4882359,30.02683914,42.65570071,
DDB_G0284725,10.59587047,22.44609615,12.98627413,13.21950727,21.92807891,25.26589797,13.2051582,24.09634161,14.6342651,19.79784103,22.25482748,26.11938188,
DDB_G0284727,5.775960461,15.75892434,32.93235275,20.59536641,26.14195382,22.81890305,4.387384209,9.000515353,19.41071156,32.4143698,19.82282013,24.56085625,
DDB_G0284729,0.839429853,4.801810339,1.405567679,3.614848778,1.901348821,2.783888244,1.351035034,5.201029772,0.989269215,1.080527069,3.330269131,2.319336212,
DDB_G0284731,6.32630124,6.216132918,2.982993991,18.92716319,13.45290817,7.648102183,8.373600449,9.615433633,6.464808312,7.371948192,14.68383644,6.387771058,
DDB_G0284733,0,0,0,0,0,0,0,0,0,0,0,0,
DDB_G0284735,64.26326157,81.19809754,119.9686977,113.341383,51.03734039,42.87544974,91.51733017,84.36699394,104.1267674,96.55906661,67.65111697,52.01460463,
DDB_G0284737,16.2550385,7.124440979,4.7801789,1.677541981,0.8364175,0.792113572,14.00201987,5.307800532,4.622084182,3.153629028,1.351507102,1.2621037,
DDB_G0284739,5.977642695,18.64294293,15.78359687,5.720101873,4.411606262,4.727582823,6.755181645,16.58878409,16.04944152,13.86052891,6.042445333,4.451793733,
DDB_G0284741,25.11050095,57.79230036,45.7558131,40.0460923,61.42592127,51.73668566,17.8363419,37.94889705,38.49192212,46.46983079,39.21440136,44.70452092,
DDB_G0284743,0.760883622,0.272009446,0.597696913,0.895805687,2.376920696,4.511389061,0.622544115,0.246231378,0.190191363,1.175952707,0.977963246,2.127119702,
DDB_G0284745,4.156198607,4.131925877,4.897953839,6.13600041,11.64193683,12.9735651,3.521133935,3.746201183,2.620620388,5.971132282,9.08139246,9.848523682,
DDB_G0284747,0.713315888,1.103191037,3.014383595,3.956519729,3.832642154,4.051636663,0.367327411,0.742117619,2.161389788,3.840709062,3.250373559,2.944231133,
DDB_G0284749,2.076267647,5.678778857,16.6552011,17.99486119,14.79871003,14.4623011,1.888436634,3.308460406,11.18153673,17.50417394,13.00695785,13.52594868,
